Location,Date,Story,Latitude,Longitude,URL
Nottingham ,"Thu, 18 Feb 2016 22:32:24 +0000",Nottingham – Aspley: joint library/One Stop Shop/housing office to be built. Replaces Broxtowe Library. ,52.9549771,-1.1511065,"
		
		http://www.publiclibrariesnews.com/2016/02/200-time-to-think-about-the-future.html
		
		
		
				

		
		
				
			
		
		"
Leeds ,"Thu, 18 Feb 2016 22:32:24 +0000","Leeds – Pudsey Library to be co-located with One Stop Shop, registrars, housing etc.",53.7974185,-1.543794,"
		
		http://www.publiclibrariesnews.com/2016/02/200-time-to-think-about-the-future.html
		
		
		
				

		
		
				
			
		
		"
Slough ,"Sun, 21 Feb 2016 21:08:12 +0000",Slough – £625k Arts funding given by Arts Council England. ,51.5111014,-0.5940681,"
		
		http://www.publiclibrariesnews.com/2016/02/arts-funding-scotland-birmingham-and-finding-volunteers-for-40-branches.html
		
		
		
				

		
		
				
			
		
		"
Bradford ,"Tue, 23 Feb 2016 22:10:37 +0000","Bradford – Cuts reduced: 3 to retain full paid staff  (Wibsey, Wyke and Laisterdyke) 2 to be hybrid paid/volunteer (Baildon and Clayton)",53.7941567,-1.7494777,"
		
		http://www.publiclibrariesnews.com/2016/02/idea-stores-beautiful-libraries-and-cuts-in-gosh-australia.html
		
		
		
				

		
		
				
			
		
		"
Oxfordshire ,"Tue, 23 Feb 2016 22:10:37 +0000",Oxfordshire – Oxford Central Library to be redeveloped. Temporary library in Castle Quarter for one year while work takes place. Will have new foyer and extended children’s library. ,51.833333,-1.2499999,"
		
		http://www.publiclibrariesnews.com/2016/02/idea-stores-beautiful-libraries-and-cuts-in-gosh-australia.html
		
		
		
				

		
		
				
			
		
		"
Aberdeen ,"Sun, 28 Feb 2016 21:22:05 +0000",Aberdeen – Proposed cuts to libraries withdrawn. ,57.1452452,-2.0913744,"
		
		http://www.publiclibrariesnews.com/2016/02/being-economical-with-the-truth.html
		
		
		
				

		
		
				
			
		
		"
Manchester ,"Sun, 28 Feb 2016 21:22:05 +0000",Manchester – Chorlton Library to be refurbished ,53.4791301,-2.2441008,"
		
		http://www.publiclibrariesnews.com/2016/02/being-economical-with-the-truth.html
		
		
		
				

		
		
				
			
		
		"
Nottingham ,"Sun, 28 Feb 2016 21:22:05 +0000",Nottingham – Bakersfield and Sneinton Libraries to close: to be replaced by library in refurbished police station.,52.9549771,-1.1511065,"
		
		http://www.publiclibrariesnews.com/2016/02/being-economical-with-the-truth.html
		
		
		
				

		
		
				
			
		
		"
Staffordshire ,"Sun, 28 Feb 2016 21:22:05 +0000",Staffordshire – Lichfield Library may move to St Mary’s ,52.8247017,-2.00744916467769,"
		
		http://www.publiclibrariesnews.com/2016/02/being-economical-with-the-truth.html
		
		
		
				

		
		
				
			
		
		"
Walsall ,"Sun, 28 Feb 2016 21:22:05 +0000","Walsall – Threatened libraries (Beechdale, Blakenhall, New Invention, Rushall, South Walsall, Walsall Wood and Pleck) to remain open. £211k proposed cut withdrawn. Aldridge, Bloxwich, Brownhills and Willenhall libraries to have extended opening hours via Open+ ",52.60524495,-1.97042166214852,"
		
		http://www.publiclibrariesnews.com/2016/02/being-economical-with-the-truth.html
		
		
		
				

		
		
				
			
		
		"
Telford and Wrekin ,"Sun, 28 Feb 2016 21:22:05 +0000",Telford and Wrekin – Stirchley Library to move to parish council offices and be run by them.,52.72133825,-2.5007303953122,"
		
		http://www.publiclibrariesnews.com/2016/02/being-economical-with-the-truth.html
		
		
		
				

		
		
				
			
		
		"
Buckinghamshire ,"Tue, 01 Mar 2016 21:57:09 +0000",Buckinghamshire – Considering moving out to Trust.,51.75,-0.7499999,"
		
		http://www.publiclibrariesnews.com/2016/03/taken-out-of-context-house-of-commons-library-and-the-dcms.html
		
		
		
				

		
		
				
			
		
		"
Lancashire ,"Sun, 06 Mar 2016 20:42:50 +0000","Lancashire – Staffing shortages mean temporary reduced hours at at least five libraries (Leyland, Upholland, Skelmersdale, Ormskirk and Parbold)",53.86117155,-2.54711144031047,"
		
		http://www.publiclibrariesnews.com/2016/03/lancashire-lambeth-cipfa-orkney-and-jk-rowling.html
		
		
		
				

		
		
				
			
		
		"
South Ayrshire ,"Sun, 06 Mar 2016 20:42:50 +0000","South Ayrshire – 3 libraries (Coylton, Dailly and Dundonald) to close. 10 others (Alloway, Ballantrae, Carnegie, Forehill, Girvan, Maybole, Mossblown, Symington, Tarbolton and Troon) to reduce opening hours. Total cut: £150k per year. ",55.299818,-4.64598826701613,"
		
		http://www.publiclibrariesnews.com/2016/03/lancashire-lambeth-cipfa-orkney-and-jk-rowling.html
		
		
		
				

		
		
				
			
		
		"
Dorset ,"Tue, 08 Mar 2016 22:05:57 +0000",Dorset – School library service may close.,50.75,-2.3333329,"
		
		http://www.publiclibrariesnews.com/2016/03/desmond-clarke-revisions-and-some-delicious-rivalry.html
		
		
		
				

		
		
				
			
		
		"
Kirklees ,"Tue, 08 Mar 2016 22:05:57 +0000",Kirklees – All mobiles formally withdrawn. ,53.64278035,-1.78061414363913,"
		
		http://www.publiclibrariesnews.com/2016/03/desmond-clarke-revisions-and-some-delicious-rivalry.html
		
		
		
				

		
		
				
			
		
		"
Enfield ,"Tue, 08 Mar 2016 22:05:57 +0000","Enfield – Council seeks to lease space in five libraries ( Enfield Island Village Library, Bullsmoor Library, Oakwood Library, Winchmore Hill Library, and Fore Street Library). Ten libraries described as &#34;run by volunteers&#34;. ",51.6517122,-0.083214,"
		
		http://www.publiclibrariesnews.com/2016/03/desmond-clarke-revisions-and-some-delicious-rivalry.html
		
		
		
				

		
		
				
			
		
		"
Lancashire ,"Tue, 08 Mar 2016 22:05:57 +0000","Lancashire – Due to withdrawal of financial support from Pendle Borough Council, Wheatley Lane Library to close.",53.86117155,-2.54711144031047,"
		
		http://www.publiclibrariesnews.com/2016/03/desmond-clarke-revisions-and-some-delicious-rivalry.html
		
		
		
				

		
		
				
			
		
		"
Wokingham ,"Thu, 10 Mar 2016 20:48:56 +0000","Wokingham – 3 libraries (Wokingham, Woodley and Lower Earley) to have unstaffed hours using Open+ to extend opening hours. (For more information on Open+ see this page)",51.4120318,-0.8324036,"
		
		http://www.publiclibrariesnews.com/2016/03/embedded-job-advisors-and-thema.html
		
		
		
				

		
		
				
			
		
		"
Essex ,"Sun, 13 Mar 2016 21:56:02 +0000",Essex – £9m budget – £593k cut 2015/16 £594k cut 2016/17. Registrars to co-locate into libraries. ,51.7967047,0.579338882096011,"
		
		http://www.publiclibrariesnews.com/2016/03/not-one-of-the-worlds-most-literate-nations.html
		
		
		
				

		
		
				
			
		
		"
Barking and Dagenham ,"Thu, 17 Mar 2016 21:39:40 +0000",Barking and Dagenham – £1.7m budget (-52% since 2009/10),51.5401316,0.0797025008562398,"
		
		http://www.publiclibrariesnews.com/2016/03/dcms-sort-of-intervene-in-west-berkshire-and-the-nightmare-of-barnets-it-problems.html
		
		
		
				

		
		
				
			
		
		"
Blackpool ,"Thu, 17 Mar 2016 21:39:40 +0000",Blackpool – £1.9m budget (-11.9% since 2009/10),53.8245483,-3.03731989502197,"
		
		http://www.publiclibrariesnews.com/2016/03/dcms-sort-of-intervene-in-west-berkshire-and-the-nightmare-of-barnets-it-problems.html
		
		
		
				

		
		
				
			
		
		"
Kirklees ,"Thu, 17 Mar 2016 21:39:40 +0000",Kirklees – The Sun pub in Lepton opens 600 book collection after closure of library.,53.64278035,-1.78061414363913,"
		
		http://www.publiclibrariesnews.com/2016/03/dcms-sort-of-intervene-in-west-berkshire-and-the-nightmare-of-barnets-it-problems.html
		
		
		
				

		
		
				
			
		
		"
Warwickshire ,"Thu, 17 Mar 2016 21:39:40 +0000",Warwickshire – £4.1m budget (-52.9% since 2009/10),52.333333,-1.5833329,"
		
		http://www.publiclibrariesnews.com/2016/03/dcms-sort-of-intervene-in-west-berkshire-and-the-nightmare-of-barnets-it-problems.html
		
		
		
				

		
		
				
			
		
		"
Buckinghamshire ,"Thu, 17 Mar 2016 21:39:40 +0000",Buckinghamshire – £4.8m budget (-48.2% since 2009/10),51.75,-0.7499999,"
		
		http://www.publiclibrariesnews.com/2016/03/dcms-sort-of-intervene-in-west-berkshire-and-the-nightmare-of-barnets-it-problems.html
		
		
		
				

		
		
				
			
		
		"
Isle of Wight ,"Thu, 17 Mar 2016 21:39:40 +0000",Isle of Wight – £1.1m budget (-45% since 2009/10),50.6710482,-1.33271101331995,"
		
		http://www.publiclibrariesnews.com/2016/03/dcms-sort-of-intervene-in-west-berkshire-and-the-nightmare-of-barnets-it-problems.html
		
		
		
				

		
		
				
			
		
		"
Middlesbrough ,"Thu, 17 Mar 2016 21:39:40 +0000",Middlesbrough – £1.2m budget (-57.3% since 2009/10),54.5760419,-1.2344046,"
		
		http://www.publiclibrariesnews.com/2016/03/dcms-sort-of-intervene-in-west-berkshire-and-the-nightmare-of-barnets-it-problems.html
		
		
		
				

		
		
				
			
		
		"
Camden ,"Thu, 17 Mar 2016 21:39:40 +0000",Camden – £4.2m budget (-41.7% since 2009/10),51.5423045,-0.1395603,"
		
		http://www.publiclibrariesnews.com/2016/03/dcms-sort-of-intervene-in-west-berkshire-and-the-nightmare-of-barnets-it-problems.html
		
		
		
				

		
		
				
			
		
		"
Herefordshire ,"Thu, 17 Mar 2016 21:39:40 +0000",Herefordshire – £1.5m budget (-47.9% since 2009/10),52.083333,-2.7499999,"
		
		http://www.publiclibrariesnews.com/2016/03/dcms-sort-of-intervene-in-west-berkshire-and-the-nightmare-of-barnets-it-problems.html
		
		
		
				

		
		
				
			
		
		"
Redcar and Cleveland ,"Thu, 17 Mar 2016 21:39:40 +0000",Redcar and Cleveland – £2.1m budget (-55.5% since 2009/10),54.5677143,-1.00666545892798,"
		
		http://www.publiclibrariesnews.com/2016/03/dcms-sort-of-intervene-in-west-berkshire-and-the-nightmare-of-barnets-it-problems.html
		
		
		
				

		
		
				
			
		
		"
Sunderland ,"Thu, 17 Mar 2016 21:39:40 +0000",Sunderland – £3.7m budget (30.4% since 2009/10),54.9063791,-1.3750529,"
		
		http://www.publiclibrariesnews.com/2016/03/dcms-sort-of-intervene-in-west-berkshire-and-the-nightmare-of-barnets-it-problems.html
		
		
		
				

		
		
				
			
		
		"
Essex ,"Thu, 17 Mar 2016 21:39:40 +0000",Essex – £17.2m budget (-35.5% since 2009/10),51.7967047,0.579338882096011,"
		
		http://www.publiclibrariesnews.com/2016/03/dcms-sort-of-intervene-in-west-berkshire-and-the-nightmare-of-barnets-it-problems.html
		
		
		
				

		
		
				
			
		
		"
Gateshead ,"Thu, 17 Mar 2016 21:39:40 +0000",Gateshead – £3.2m budget (-27.9% since 2009/10),54.9585535,-1.6057002,"
		
		http://www.publiclibrariesnews.com/2016/03/dcms-sort-of-intervene-in-west-berkshire-and-the-nightmare-of-barnets-it-problems.html
		
		
		
				

		
		
				
			
		
		"
Hammersmith and Fulham ,"Thu, 17 Mar 2016 21:39:40 +0000",Hammersmith and Fulham – £2.9m budget (-30.5% since 2009/10),51.4920377,-0.22364,"
		
		http://www.publiclibrariesnews.com/2016/03/dcms-sort-of-intervene-in-west-berkshire-and-the-nightmare-of-barnets-it-problems.html
		
		
		
				

		
		
				
			
		
		"
Plymouth ,"Thu, 17 Mar 2016 21:39:40 +0000",Plymouth – £3m budget (-47.7% since 2009/10),50.3712659,-4.1425657,"
		
		http://www.publiclibrariesnews.com/2016/03/dcms-sort-of-intervene-in-west-berkshire-and-the-nightmare-of-barnets-it-problems.html
		
		
		
				

		
		
				
			
		
		"
West Berkshire ,"Thu, 17 Mar 2016 21:39:40 +0000",West Berkshire – Six libraries given temporary reprieve (cut reduced in first year by £475k): Theale and Wash Common not included in reprieve.,51.44631345,-1.27588185547029,"
		
		http://www.publiclibrariesnews.com/2016/03/dcms-sort-of-intervene-in-west-berkshire-and-the-nightmare-of-barnets-it-problems.html
		
		
		
				

		
		
				
			
		
		"
Harrow ,"Thu, 17 Mar 2016 21:39:40 +0000",Harrow – £2.4m budget (-54.9% since 2009/10),51.581091,-0.3374749,"
		
		http://www.publiclibrariesnews.com/2016/03/dcms-sort-of-intervene-in-west-berkshire-and-the-nightmare-of-barnets-it-problems.html
		
		
		
				

		
		
				
			
		
		"
Leicestershire ,"Thu, 17 Mar 2016 21:39:40 +0000",Leicestershire – £7.3m budget (-33% since 2009/10),52.666667,-0.9999999,"
		
		http://www.publiclibrariesnews.com/2016/03/dcms-sort-of-intervene-in-west-berkshire-and-the-nightmare-of-barnets-it-problems.html
		
		
		
				

		
		
				
			
		
		"
Newcastle Upon Tyne ,"Thu, 17 Mar 2016 21:39:40 +0000",Newcastle Upon Tyne – £8.8m budget (-22.7% since 2009/10),54.9770924,-1.6142058,"
		
		http://www.publiclibrariesnews.com/2016/03/dcms-sort-of-intervene-in-west-berkshire-and-the-nightmare-of-barnets-it-problems.html
		
		
		
				

		
		
				
			
		
		"
Orkney ,"Thu, 17 Mar 2016 21:39:40 +0000",Orkney – Mobile library under threat.,59.0134725,-3.23109223927865,"
		
		http://www.publiclibrariesnews.com/2016/03/dcms-sort-of-intervene-in-west-berkshire-and-the-nightmare-of-barnets-it-problems.html
		
		
		
				

		
		
				
			
		
		"
Peterborough ,"Thu, 17 Mar 2016 21:39:40 +0000",Peterborough – £800k budget (-69.2% since 2009/10),52.5738875,-0.24167,"
		
		http://www.publiclibrariesnews.com/2016/03/dcms-sort-of-intervene-in-west-berkshire-and-the-nightmare-of-barnets-it-problems.html
		
		
		
				

		
		
				
			
		
		"
Windsor and Maidenhead ,"Thu, 17 Mar 2016 21:39:40 +0000",Windsor and Maidenhead – £3m budget (-1.8% since 2009/10),51.4803412,-0.676950420428335,"
		
		http://www.publiclibrariesnews.com/2016/03/dcms-sort-of-intervene-in-west-berkshire-and-the-nightmare-of-barnets-it-problems.html
		
		
		
				

		
		
				
			
		
		"
Wandsworth ,"Thu, 17 Mar 2016 21:39:40 +0000",Wandsworth – £4.3m budget (-34.4% since 2009/10),51.4570271,-0.1932606,"
		
		http://www.publiclibrariesnews.com/2016/03/dcms-sort-of-intervene-in-west-berkshire-and-the-nightmare-of-barnets-it-problems.html
		
		
		
				

		
		
				
			
		
		"
Southampton ,"Sun, 20 Mar 2016 21:51:55 +0000","Southampton – Burgess Road and Thornhill Libraries to be run by volunteers, Weston will become volunteer and moved into the YMCA, Cobbett Road will be run by two non-profits and volunteers, Millbrook library will move into NHS children’s centre. ",50.9025349,-1.4041889,"
		
		http://www.publiclibrariesnews.com/2016/03/the-house-of-stories.html
		
		
		
				

		
		
				
			
		
		"
Camden ,"Tue, 22 Mar 2016 21:09:41 +0000","Camden – New (replacement) library, combined with Cockpit Arts, as part of housing development.",51.5423045,-0.1395603,"
		
		http://www.publiclibrariesnews.com/2016/03/countries-of-culture.html
		
		
		
				

		
		
				
			
		
		"
Northumberland ,"Tue, 22 Mar 2016 21:09:41 +0000","Northumberland – Guide Post library to close: library service to move into Cleaswell Hill Centre, along with school library service. Morpeth Library to be temporarily co-located. Co-locations also at Ashington, Bedlington, Blyth and Cramlington. Back office functions to be centralised at County Hall. ",55.25,-2.0005589,"
		
		http://www.publiclibrariesnews.com/2016/03/countries-of-culture.html
		
		
		
				

		
		
				
			
		
		"
Lincolnshire ,"Sun, 03 Apr 2016 20:42:48 +0000",Lincolnshire – GLL takes over 15 &#34;core&#34; libraries.,53.166667,-0.2499999,"
		
		http://www.publiclibrariesnews.com/2016/04/lessons-from-last-week-an-extreme-message-works.html
		
		
		
				

		
		
				
			
		
		"
Hampshire ,"Tue, 05 Apr 2016 20:00:05 +0000",Hampshire – All mobile libraries to cease from June.,51.083333,-1.1666669,"
		
		http://www.publiclibrariesnews.com/2016/04/crazy-horses.html
		
		
		
				

		
		
				
			
		
		"
Bexley ,"Thu, 07 Apr 2016 18:48:53 +0000",Bexley – Bostall Library re-opens as volunteer run.,51.4416793,0.150488,"
		
		http://www.publiclibrariesnews.com/2016/04/the-other-11-are-misinformed-89-say-public-libraries-are-crucial.html
		
		
		
				

		
		
				
			
		
		"
Bristol ,"Thu, 07 Apr 2016 18:48:53 +0000",Bristol – Eastville Library closed. Strike of library workers over changes to working conditions/hours.,51.453493,-2.5973936,"
		
		http://www.publiclibrariesnews.com/2016/04/the-other-11-are-misinformed-89-say-public-libraries-are-crucial.html
		
		
		
				

		
		
				
			
		
		"
Shropshire ,"Thu, 07 Apr 2016 18:48:53 +0000","Shropshire – Council decides not to move Church Stretton Library, moments before judicial review was to be heard (press release below).",52.6523034,-2.6436084357108,"
		
		http://www.publiclibrariesnews.com/2016/04/the-other-11-are-misinformed-89-say-public-libraries-are-crucial.html
		
		
		
				

		
		
				
			
		
		"
Brighton and Hove ,"Sun, 17 Apr 2016 19:25:32 +0000",Brighton and Hove – Rottingdean to have remote-control Open+ at cost of £23k to increase hours.,50.84522125,-0.149758405411392,"
		
		http://www.publiclibrariesnews.com/2016/04/harry-potter-and-the-dcms-library-investigation.html
		
		
		
				

		
		
				
			
		
		"
Dorset ,"Sun, 17 Apr 2016 19:25:32 +0000","Dorset – Confirmed school library service will close in July, 7 staff cut. ",50.75,-2.3333329,"
		
		http://www.publiclibrariesnews.com/2016/04/harry-potter-and-the-dcms-library-investigation.html
		
		
		
				

		
		
				
			
		
		"
Dudley ,"Sun, 17 Apr 2016 19:25:32 +0000",Dudley – Will become a mutual.,52.5114727,-2.0820102,"
		
		http://www.publiclibrariesnews.com/2016/04/harry-potter-and-the-dcms-library-investigation.html
		
		
		
				

		
		
				
			
		
		"
Leicestershire ,"Sun, 17 Apr 2016 19:25:32 +0000",Leicestershire – 30% cut on top of deep cuts in previous years. Consultation. ,52.666667,-0.9999999,"
		
		http://www.publiclibrariesnews.com/2016/04/harry-potter-and-the-dcms-library-investigation.html
		
		
		
				

		
		
				
			
		
		"
Powys ,"Sun, 17 Apr 2016 19:25:32 +0000",Powys – Up to 11 smaller libraries under threat: 50% cut expected. Consultation until July.,52.32671305,-3.35630695087739,"
		
		http://www.publiclibrariesnews.com/2016/04/harry-potter-and-the-dcms-library-investigation.html
		
		
		
				

		
		
				
			
		
		"
Worcestershire ,"Thu, 21 Apr 2016 21:28:59 +0000","Worcestershire – £1m cut. 78.5 hours per week to be cut. &#34;Unstaffed&#34; opening hours. Increased library fees. &#34;demand up-front payments for transactions.&#34; £250k cut to Hive, £250k by &#34;extra library commissioning&#34;. Mobile library &#34;to be hired&#34;. ",52.2109495,-2.15695541324222,"
		
		http://www.publiclibrariesnews.com/2016/04/more-remote-controlled-libraries-and-digital-trends.html
		
		
		
				

		
		
				
			
		
		"
North Somerset ,"Tue, 26 Apr 2016 20:18:31 +0000",North Somerset – Children’s centres and libraries to be co-located (£500k cut overall).,51.3966315,-2.76913291847919,"
		
		http://www.publiclibrariesnews.com/2016/04/cuts-in-north-somerset-a-strike-in-bristol-and-petitions-over-library-moves.html
		
		
		
				

		
		
				
			
		
		"
Sheffield ,"Thu, 28 Apr 2016 20:20:46 +0000",Sheffield – Part of council supported but volunteer-run Walkley Library to be converted into a privately run bar. ,53.3806626,-1.4702277,"
		
		http://www.publiclibrariesnews.com/2016/04/taking-part-and-polish-train-station-libraries.html
		
		
		
				

		
		
				
			
		
		"
Southampton ,"Thu, 28 Apr 2016 20:20:46 +0000","Southampton – Burgess Road Library now run by volunteers, led by local church. ",50.9025349,-1.4041889,"
		
		http://www.publiclibrariesnews.com/2016/04/taking-part-and-polish-train-station-libraries.html
		
		
		
				

		
		
				
			
		
		"
Dumfries and Galloway ,"Mon, 02 May 2016 20:49:19 +0000","Dumfries and Galloway – Sanquhar library, registration service and council customer service centre to be combined.",55.083333,-3.8333329,"
		
		http://www.publiclibrariesnews.com/2016/05/fund-it-better.html
		
		
		
				

		
		
				
			
		
		"
Kensington and Chelsea ,"Mon, 02 May 2016 20:49:19 +0000",Kensington and Chelsea – North Kensington Library to be leased to private school: library to move to a combined gym/youth centre.,51.4989948,-0.1991228,"
		
		http://www.publiclibrariesnews.com/2016/05/fund-it-better.html
		
		
		
				

		
		
				
			
		
		"
Blackpool ,"Wed, 04 May 2016 19:39:38 +0000",Blackpool – £85k cut: opening hours reduced from 307 a week to 266-and-a-half. Anchorsholme Library to experiment with café to see if it boosts income. Further £100k cut threatened: volunteers or income or further cuts will be answer.,53.8245483,-3.03731989502197,"
		
		http://www.publiclibrariesnews.com/2016/05/libraries-save-lives-says-stephen-fry.html
		
		
		
				

		
		
				
			
		
		"
Somerset ,"Wed, 04 May 2016 19:39:38 +0000",Somerset – Shepton Mallet Library may co-locate into business centre &#34;Shape Hub&#34;,51.083333,-2.9999999,"
		
		http://www.publiclibrariesnews.com/2016/05/libraries-save-lives-says-stephen-fry.html
		
		
		
				

		
		
				
			
		
		"
Merton ,"Wed, 04 May 2016 19:39:38 +0000",Merton – Nominated for best council services team in the UK by the MJ.,51.8546355,-1.1648286,"
		
		http://www.publiclibrariesnews.com/2016/05/libraries-save-lives-says-stephen-fry.html
		
		
		
				

		
		
				
			
		
		"
Bradford ,"Sun, 08 May 2016 19:58:45 +0000",Bradford – Shipley Library reopens after £640k refurbishment. Meeting rooms improved. Social services to share space. ,53.7941567,-1.7494777,"
		
		http://www.publiclibrariesnews.com/2016/05/so-what-does-lancashire-and-newfoundland-have-in-common.html
		
		
		
				

		
		
				
			
		
		"
Lancashire ,"Sun, 08 May 2016 19:58:45 +0000",Lancashire – 29 libraries (was 40) confirmed as being under threat. ,53.86117155,-2.54711144031047,"
		
		http://www.publiclibrariesnews.com/2016/05/so-what-does-lancashire-and-newfoundland-have-in-common.html
		
		
		
				

		
		
				
			
		
		"
Herefordshire ,"Sun, 08 May 2016 19:58:45 +0000",Herefordshire – Hereford Central Library unlikely to reopen until 2017: repairs will cost at least £500k.,52.083333,-2.7499999,"
		
		http://www.publiclibrariesnews.com/2016/05/so-what-does-lancashire-and-newfoundland-have-in-common.html
		
		
		
				

		
		
				
			
		
		"
East Riding of Yorkshire ,"Tue, 10 May 2016 20:49:32 +0000","East Riding of Yorkshire – £1.2m cut: mobile library service to be reduced, North Bridlington Library to become an adult education and training centre (and cease as a library). Several libraries to be co-located with other council services. ",53.9112323,-0.5813104,"
		
		http://www.publiclibrariesnews.com/2016/05/fallout-in-lancashire-changes-in-enfield-and-yorkshire-and-some-refurbs-and-ideas.html
		
		
		
				

		
		
				
			
		
		"
Enfield ,"Tue, 10 May 2016 20:49:32 +0000","Enfield – Ponders End Library to include Age UK local headquarters, Enfield Highway Library to include public health services department. ",51.6517122,-0.083214,"
		
		http://www.publiclibrariesnews.com/2016/05/fallout-in-lancashire-changes-in-enfield-and-yorkshire-and-some-refurbs-and-ideas.html
		
		
		
				

		
		
				
			
		
		"
North Lanarkshire ,"Sun, 15 May 2016 20:06:08 +0000","North Lanarkshire – 4 libraries (Petersburn, Old Monkland, Craigneuk and Newarthill) to close and 2 mobiles: £1m cut to Leisure Trust plus £450k extra cost pressures.  Consultation.",55.88319035,-3.94628209029502,"
		
		http://www.publiclibrariesnews.com/2016/05/shes-moving-her-lips-plus-good-new-ideas-cuts-in-north-lanarkshire-and-warrington.html
		
		
		
				

		
		
				
			
		
		"
Warrington ,"Sun, 15 May 2016 20:06:08 +0000",Warrington – Nine libraries to have reduced hours: LiveWire Trust blames reduction in usage. No reductions in contracted staffing but will need to work at any library in borough. ,53.40180345,-2.56803697272251,"
		
		http://www.publiclibrariesnews.com/2016/05/shes-moving-her-lips-plus-good-new-ideas-cuts-in-north-lanarkshire-and-warrington.html
		
		
		
				

		
		
				
			
		
		"
Northern Ireland ,"Tue, 17 May 2016 21:28:42 +0000","Northern Ireland – 14 libraries to have opening hours reduced to 45 hours per week (some of these cut by 9 hours), £2m cut to £27.7m in 2016/17. Consultation. &#34;A total of 309,756 people used libraries in 2014-15, an increase of 3% from 2013-14.&#34;",54.65688285,-6.5634352096912,"
		
		http://www.publiclibrariesnews.com/2016/05/information-on-every-library-service-in-the-uk-since-2010.html
		
		
		
				

		
		
				
			
		
		"
Walsall ,"Tue, 17 May 2016 21:28:42 +0000",Walsall – 7 libraries to be saved.,52.60524495,-1.97042166214852,"
		
		http://www.publiclibrariesnews.com/2016/05/information-on-every-library-service-in-the-uk-since-2010.html
		
		
		
				

		
		
				
			
		
		"
Norfolk ,"Thu, 19 May 2016 20:56:28 +0000",Norfolk – Opening hours and access reduced at Norwich Millennium Library: Open+ introduced. ,52.666667,1,"
		
		http://www.publiclibrariesnews.com/2016/05/cameron-can-come-to-ours-and-assist-those-trying-to-get-online.html
		
		
		
				

		
		
				
			
		
		"
Kent ,"Sun, 22 May 2016 20:13:17 +0000",Kent – £1.7m cut over Libraries/Registration/Archives service. Mobile library service to be cut by £150k with all stops with average of two or less users.,51.2474823,0.7105077,"
		
		http://www.publiclibrariesnews.com/2016/05/traffic-delays-due-to-library-campaigners.html
		
		
		
				

		
		
				
			
		
		"
Suffolk ,"Sun, 22 May 2016 20:13:17 +0000",Suffolk – Suffolk Coastal District Council putting staff into Woodbridge Library.,52.24115585,1.0466542299927,"
		
		http://www.publiclibrariesnews.com/2016/05/traffic-delays-due-to-library-campaigners.html
		
		
		
				

		
		
				
			
		
		"
Enfield ,"Tue, 24 May 2016 21:06:35 +0000","Enfield – £4.2m &#34;transformation&#34; of Edmonton Green Library planned: with added IT Centre, study spaces, local history and museum. ",51.6517122,-0.083214,"
		
		http://www.publiclibrariesnews.com/2016/05/new-library-fund-and-stephen-fry-poster.html
		
		
		
				

		
		
				
			
		
		"
Moray ,"Tue, 24 May 2016 21:06:35 +0000","Moray – 6 out of 11 Iibraries may close, £93k annual cut.",57.416667,-3.2499999,"
		
		http://www.publiclibrariesnews.com/2016/05/new-library-fund-and-stephen-fry-poster.html
		
		
		
				

		
		
				
			
		
		"
Vale of Glamorgan ,"Tue, 24 May 2016 21:06:35 +0000","Vale of Glamorgan – Libraries budget cut by £525k budget £2,051,000 in 2016/17 ",51.4468699,-3.39452507987608,"
		
		http://www.publiclibrariesnews.com/2016/05/new-library-fund-and-stephen-fry-poster.html
		
		
		
				

		
		
				
			
		
		"
Bracknell Forest ,"Wed, 01 Jun 2016 19:54:25 +0000",Bracknell Forest – Consultation on library cuts. ,51.4002688,-0.741788701141304,"
		
		http://www.publiclibrariesnews.com/2016/06/its-not-enough-to-just-be-aware-of-what-is-going-on-in-uk-libraries.html
		
		
		
				

		
		
				
			
		
		"
Bury ,"Wed, 01 Jun 2016 19:54:25 +0000",Bury – Consultation on library cuts: some closures may occur. ,52.2460367,0.7125173,"
		
		http://www.publiclibrariesnews.com/2016/06/its-not-enough-to-just-be-aware-of-what-is-going-on-in-uk-libraries.html
		
		
		
				

		
		
				
			
		
		"
Cumbria ,"Wed, 01 Jun 2016 19:54:25 +0000",Cumbria – Consultation on library cuts. ,54.6143136,-2.94209672343934,"
		
		http://www.publiclibrariesnews.com/2016/06/its-not-enough-to-just-be-aware-of-what-is-going-on-in-uk-libraries.html
		
		
		
				

		
		
				
			
		
		"
Suffolk ,"Wed, 01 Jun 2016 19:54:25 +0000",Suffolk – Debenham Library moves into larger space at primary school. ,52.24115585,1.0466542299927,"
		
		http://www.publiclibrariesnews.com/2016/06/its-not-enough-to-just-be-aware-of-what-is-going-on-in-uk-libraries.html
		
		
		
				

		
		
				
			
		
		"
Telford and Wrekin ,"Wed, 01 Jun 2016 19:54:25 +0000","Telford and Wrekin – Dawley, Donnington, Hadley, Madeley, Newport and Stirchley will stay open: Newport and Madeley will continue to be run by the council, the four others will be run by town/parish councils. Opening hour cuts and other changes will occur: consultation. ",52.72133825,-2.5007303953122,"
		
		http://www.publiclibrariesnews.com/2016/06/its-not-enough-to-just-be-aware-of-what-is-going-on-in-uk-libraries.html
		
		
		
				

		
		
				
			
		
		"
