name,authority_id,postcode,lng,lat,closed,statutory2010,statutory2016,type,closed_year,opened_year,replacement,notes
Holland library,43,CO155UR,1.18965583720346,51.8052730750199,f,t,t,LAL,,,f,
West Clacton library,43,CO168BE,1.11988724482269,51.792288121621,f,t,t,LAL,,,f,
Stanway library,43,CO3 0RH,0.837803678483606,51.8854989765178,f,t,t,LAL,,,f,
Prettygate library,43,CO3 4EQ,0.864771228967202,51.8799166396834,f,t,t,LAL,,,f,
Greenstead library,43,CO4 3QE,0.936913250266231,51.8913845707036,f,t,t,LAL,,,f,
Tiptree library,43,CO5 0SX,0.747261618809579,51.8111244106473,f,t,t,LAL,,,f,
West Mersea library,43,CO5 8QA,0.91114380029671,51.7766812941204,f,t,t,LAL,,,f,
Kelvedon library,43,CO5 9BA,0.697697635264243,51.8324715038105,f,t,t,LAL,,,f,
Coggeshall library,43,CO6 1UH,0.684951660739737,51.8729361855288,f,t,t,LAL,,,f,
Earls Colne library,43,CO6 2PA,0.698835612249941,51.927881708859,f,t,t,LAL,,,f,
Brightlingsea library,43,CO7 0BZ,1.02566862685531,51.8100330734176,f,t,t,LAL,,,f,
Wivenhoe library,43,CO7 9AB,0.95934633260058,51.857617298865,f,t,t,LAL,,,f,
Halstead library,43,CO9 1HU,0.634463637658837,51.9434598471057,f,t,t,LAL,,,f,
Sible Hedingham library,43,CO9 3PX,0.589931846189239,51.9804921829864,f,t,t,LAL,,,f,
Saffron Walden library,43,CB101ES,0.23993218575939,52.0234793212965,f,t,t,LAL,,,f,
Frinton library,43,,,,f,t,t,LAL,,,f,
Wickford library,43,SS120AG,0.518194485539907,51.6133070035774,f,t,t,LAL,,,f,
Pitsea library,43,SS133DU,0.50404321526786,51.5661522997618,f,t,t,LAL,,,f,
Basildon library,43,SS141EE,0.454688804676093,51.5709096728208,f,t,t,LAL,,,f,
Fryerns library,43,SS142NN,0.476798699460528,51.578619806425,f,t,t,LAL,,,f,
Laindon library,43,SS156AG,0.41955190168135,51.57369907435,f,t,t,LAL,,,f,
Vange library,43,SS164ET,0.482990061706537,51.5666897626717,f,t,t,LAL,,,f,
Great Wakering library,43,SS3 0EQ,0.808421172194654,51.5531791907534,f,t,t,LAL,,,f,
Rochford library,43,SS4 1PX,0.705845785148981,51.5830393380686,f,t,t,LAL,,,f,
Hockley library,43,SS5 4PZ,0.656484369348665,51.6002749400097,f,t,t,LAL,,,f,
Hullbridge library,43,SS5 6ET,0.612877966398146,51.6227664363671,f,t,t,LAL,,,f,
Rayleigh library,43,SS6 7BX,0.603654699850643,51.5853249829121,f,t,t,LAL,,,f,
Hadleigh library,43,SS7 2PD,0.608466728163848,51.5536510071505,f,t,t,LAL,,,f,
South Benfleet library,43,SS7 5HD,0.560225906972811,51.5536707488806,f,t,t,LAL,,,f,
Great Tarpots library,43,SS7 5UH,0.551614206553987,51.5676003151676,f,t,t,LAL,,,f,
Canvey Island library,43,SS8 7RB,0.594480281981584,51.5231045950218,f,t,t,LAL,,,f,
Waltham Abbey library,43,EN9 1EL,-0.000231983577811144,51.6866282963623,f,t,t,LAL,,,f,
Loughton library,43,IG101HD,0.0589904189227555,51.6491582254205,f,t,t,LAL,,,f,
Debden library,43,IG103SA,0.0754491821760494,51.6483918286141,f,t,t,LAL,,,f,
Chigwell library,43,IG7 6QX,0.0777508044536235,51.6181089707517,f,t,t,LAL,,,f,
Buckhurst Hill library,43,IG9 5AZ,0.0368964471209108,51.6261269982061,f,t,t,LAL,,,f,
Southminster library,43,CM0 7AD,0.829538150545233,51.6647972463122,f,t,t,LAL,,,f,
Burnham-on-Crouch library,43,CM0 8HQ,0.81449669138691,51.628158685835,f,t,t,LAL,,,f,
Chelmsford library,43,,,,f,t,t,LAL,,,f,
Billericay library,43,CM129AB,0.415580829545954,51.6229013919887,f,t,t,LAL,,,f,
Lobley Hill,44,NE119LS,-1.63698033360539,54.941996000822,f,f,f,CRL,,,f,
Dunston Library,44,NE119SS,-1.64102457520456,54.9506168694411,f,f,f,CRL,,,f,
Leam Lane Library,44,NE108QH,-1.54651317937633,54.9399400895202,f,t,t,LAL,,,f,
Felling Library,44,NE109LT,-1.57074117732525,54.9514136601115,f,t,t,LAL,,,f,
Whickham Library,44,NE164DN,-1.67731352126055,54.9462163809076,f,t,t,LAL,,,f,
Chopwell Library,44,NE177HZ,-1.81652099045246,54.918612446755,f,t,t,LAL,,,f,
Blaydon Library,44,NE215BT,-1.70947064091156,54.9638835110806,f,t,t,LAL,,,f,
Winlaton,44,NE216AW,-1.72776678998069,54.9535736422326,f,f,f,CRL,,,f,
Rowlands Gill Library,44,NE391JT,-1.74496542094466,54.9203167311422,f,t,t,LAL,,,f,
Ryton,44,NE403LT,-1.76341303869424,54.9723844426721,f,f,f,CRL,,,f,
Crawcrook Library,44,NE404NB,-1.78912412448341,54.9667883342272,f,t,t,LAL,,,f,
Birtley Library,44,DH3 1LE,-1.5771534056272,54.8967991058414,f,t,t,LAL,,,f,
Sunderland Road,44,NE8 3PA,-1.59029779587025,54.9567200959931,f,f,f,CRL,,,f,
Wrekenton Library,44,NE9 7JR,-1.57484119028336,54.9253676997069,f,f,f,CRL,,,f,
Low Fell,44,NE9 6HT,-1.59760303884432,54.9304145748766,f,f,f,CRL,,,f,
Gateshead Central Library,44,NE8 4LN,-1.60129905546689,54.9511851348983,f,t,t,LAL,,,f,
Hucclecote ,45,GL3 3RT,-2.19266080098574,51.8569377283782,f,t,t,LAL,,,f,
Brockworth Community Library,45,GL3 4EX,-2.1571566803096,51.8477479159929,f,f,f,CRL,,,f,
Tuffley ,45,GL4 0RT,-2.26280184713432,51.8287679962698,f,t,t,LAL,,,f,
Matson ,45,GL4 6NG,-2.215113704014,51.8397710232115,f,t,t,LAL,,,f,
Cheltenham ,45,GL503JT,-2.07806004450894,51.9013679087818,f,t,t,LAL,,,f,
Up Hatherley ,45,GL513BW,-2.10787784996492,51.8805663992108,f,t,t,LAL,,,f,
Hesters Way ,45,GL517RT,-2.11269601325828,51.9017713238899,f,t,t,LAL,,,f,
Stroud ,45,GL5 1BB,-2.21598810984918,51.7465324698563,f,t,t,LAL,,,f,
Prestbury ,45,GL523DN,-2.04857032054594,51.9148880743591,f,t,t,LAL,,,f,
Bishop's Cleeve ,45,GL528NN,-2.05948731565189,51.9466475402274,f,t,t,LAL,,,f,
Charton Kings ,45,GL538AR,-2.05072845457651,51.8820525724268,f,t,t,LAL,,,f,
Stow on Wold ,45,GL541AF,-1.72249079540659,51.9304854911365,f,t,t,LAL,,,f,
Bourton on Water ,45,GL542AZ,-1.75679042320447,51.8863082873805,f,t,t,LAL,,,f,
Winchcombe ,45,GL545PZ,-1.96786798243055,51.9543814606243,f,t,t,LAL,,,f,
Chipping Campden ,45,GL556AT,-1.78135172025636,52.0496375964302,f,t,t,LAL,,,f,
Moreton in Marsh ,45,GL560DR,-1.70329895905364,51.9869817837034,f,t,t,LAL,,,f,
Nailsworth ,45,GL6 0DU,-2.21917028764291,51.69478256818,f,t,t,LAL,,,f,
Painswick Community Library,45,GL6 6QA,-2.19427118393213,51.7858883478958,f,f,f,CRL,,,f,
Minchinhampton community library,45,GL6 9BP,-2.18745852767285,51.7057438010007,f,f,f,CRL,,,f,
Cirencester ,45,GL7 2PZ,-1.96557394677503,51.7175413065552,f,t,t,LAL,,,f,
Lechlade Community Library,45,GL7 3AB,-1.69098121074276,51.6939164476023,f,f,f,CRL,,,f,
Tetbury ,45,GL8 8DU,-2.16197494292708,51.6370979156692,f,t,t,LAL,,,f,
Fairford ,45,GL7 4AQ,-1.77992136404409,51.7073245415862,f,t,t,LAL,,,f,
Stonehouse,45,GL102NP,-2.28497439842842,51.7483183916019,f,t,t,LAL,,,f,
Dursley ,45,GL114JH,-2.35702947522614,51.6811641825091,f,t,t,LAL,,,f,
Gloucester ,45,GL1 1HT,-2.24506723053796,51.863043861237,f,t,t,LAL,,,f,
Wotton ,45,GL127JJ,-2.34957503095937,51.6372463468859,f,t,t,LAL,,,f,
Berkeley Community Library,45,GL139DQ,-2.45997830403608,51.6922338271755,f,f,f,CRL,,,f,Opened Nov 2012 as a community library
Newnham Community library,45,GL141BB,-2.44957082761254,51.8039621488182,f,f,f,CRL,,,f,
Cinderford ,45,GL142BZ,-2.49655071084964,51.822870066348,f,t,t,LAL,,,f,
Lydney ,45,GL155HW,-2.53366939613523,51.7262325723291,f,t,t,LAL,,,f,
Bream Community Library,45,GL156JW,-2.57369761422718,51.751084383105,f,f,f,CRL,,,f,
Coleford ,45,GL168RH,-2.61534366505099,51.7914597723304,f,t,t,LAL,,,f,
Mitcheldean Community Library,45,GL170HN,-2.48940590129106,51.8650948445001,f,f,f,CRL,,,f,
Newent ,45,GL181AS,-2.40729384559867,51.9324081364435,f,t,t,LAL,,,f,
Tewkesbury ,45,GL205NX,-2.15543339403279,51.9960807864304,f,t,t,LAL,,,f,
Longlevens ,45,GL2 0AJ,-2.21203250434215,51.875911159653,f,t,t,LAL,,,f,
Quedgeley ,45,GL2 4PE,-2.27899832249433,51.8268065868724,f,t,t,LAL,,,f,
Churchdown ,45,GL3 2AF,-2.1811949408822,51.8870125543393,f,t,t,LAL,,,f,
Slade Centre Library,46,SE182QQ,0.085551608135652,51.4790328843565,f,t,t,CL,,,f,
New Eltham Library,46,SE9 3QT,0.0689636190594644,51.4364399528972,f,t,t,CL,,,f,
Coldharbour Library,46,SE9 3AY,0.0572933194381675,51.4303234082948,f,t,t,CL,,,f,
Eltham Centre Library,46,SE9 1HA,0.0577719807972787,51.451538114906,f,t,t,CL,,,f,
Charlton Library,46,SE7 8RE,0.0371544879691093,51.4804773048815,f,t,t,CL,,,f,
Blackheath Library,46,SE3 7BT,0.0212570542795443,51.4769485094371,f,t,t,CL,,,f,
Abbey Wood Library,46,SE2 9PT,0.110166858490224,51.493754378753,f,t,t,CL,,,f,
Claude Ramsey (Thamesmere),46,SE288DT,0.113246803177345,51.508015502069,f,t,t,CL,,,f,
Woolwich Library,46,SE186HQ,0.0655863430320081,51.4894492663705,f,f,t,CL,,2011,f,
West Greenwich Library,46,SE108NN,-0.0113007630673927,51.4779998667071,f,t,t,CL,,,f,
Greenwich Centre Library,46,SE109GB,0.00855298808674887,51.4860696333622,f,t,t,CL,,,f,
Plumstead Library,46,SE181JL,0.0966602250491372,51.4863617588747,f,t,t,CL,,,f,
Hackney Central Library,47,E8  1GQ,-0.0560973932244808,51.5444780875244,f,t,t,LAL,,,f,
Woodberry Down Library,47,N4  2HF,-0.091523472388737,51.5705355045132,f,t,t,LAL,,,f,
Homerton Library,47,E9  6AS,-0.0405769166736586,51.5488960249368,f,t,t,LAL,,,f,
Dalston CLR James Library,47,E8  3BQ,-0.0738560010096905,51.5457242127888,f,f,t,LAL,,2012,f,
Shoreditch Library,47,N1  6LP,-0.0801444859373029,51.530297169496,f,t,t,LAL,,,f,
Stamford Hill Library,47,N16 6SB,-0.0724393360161062,51.5703674399288,f,t,t,LAL,,,f,
Stoke Newington Library,47,N16 0JS,-0.0828220440992564,51.5616169771674,f,t,t,LAL,,,f,
Clapton Library,47,E5  8RA,-0.0601866825558971,51.5626028072726,f,t,t,LAL,,,f,
Halton Lea,48,WA7 2PF,-2.69771747482152,53.3290375697859,f,t,t,LAL,,,f,
Castlefields community centre,48,WA7 2HY,-2.69192689146641,53.3377095829032,f,f,t,LAL,,2013,f,
Runcorn,48,WA7 1NE,-2.73329025504742,53.3422805077552,f,t,t,LAL,,,f,
Ditton,48,WA8 8HR,-2.76941895327635,53.3676352443065,f,t,t,LAL,,,f,
Widnes,48,WA8 7QY,-2.73331567882739,53.3621367001399,f,t,t,LAL,,,f,
Shepherds Bush,49,W6  7AT,-0.223689813606048,51.4945836668893,f,t,t,LAL,,,f,
Askew Road,49,W12 9AS,-0.242953700760724,51.5031199065933,f,t,t,LAL,,,f,
Hammersmith,49,W6  7AT,-0.223689813606048,51.4945836668893,f,t,t,LAL,,,f,
Hurlingham and Chelsea School and Community library,49,SW6 3ED,-0.196524477254464,51.4678210658858,f,f,f,CRL,,,f,
Fulham,49,SW6 5NX,-0.202704143169727,51.4772681496319,f,t,t,LAL,,,f,
Barons Court Library,49,W14 8TG,-0.207143954056643,51.4925783564109,t,f,f,,2010,,f,replaced by the new Avonmore library
Avonmore library and neighbourhood centre,49,W14 8TG,-0.207143954056643,51.4925783564109,f,t,t,,,2010,t,"replaced the Barons Court library. This is a self service facility, run by volunteers"
Liphook ,50,GU307AN,-0.8009304428156,51.0789473826029,f,t,t,LAL,,,f,
Lee-on-the-Solent ,50,PO139BZ,-1.19983253561842,50.8000827026459,f,t,t,LAL,,,f,
Stubbington ,50,PO142PP,-1.21489728979804,50.8232602866934,f,t,t,LAL,,,f,
Fareham ,50,PO167EN,-1.17730265450961,50.8539901069877,f,t,t,LAL,,,f,
Portchester ,50,PO169TX,-1.12641283333688,50.8464891914095,f,t,t,LAL,,,f,
West End ,50,SO303FE,-1.33571678209209,50.9291423127039,f,t,t,LAL,,,f,
Milford-on-Sea ,50,SO410QU,-1.58723352806874,50.7260538474284,f,t,t,LAL,,,f,
Emsworth ,50,PO107AQ,-0.936729845713187,50.8463992996443,f,t,t,LAL,,,f,
Hordean ,50,PO8 9NW,-1.00092312316721,50.9140429395907,f,t,t,LAL,,,f,
Farnborough ,50,GU147JZ,-0.755749225181911,51.289895692284,f,t,t,LAL,,,f,
Winchester Discovery Centre ,50,SO238SB,-1.31605075299588,51.0659467020153,f,t,t,LAL,,,f,
Aldershot ,50,GU111DQ,-0.761693255887665,51.2496373428937,f,t,t,LAL,,,f,
Waterlooville ,50,PO7 7DT,-1.03022182957824,50.8800278811341,f,t,t,LAL,,,f,
Leigh Park ,50,PO9 5AB,-0.985863815077649,50.8666655294638,f,t,t,LAL,,,f,
Totton ,50,SO403RS,-1.48947822889454,50.9200327388166,f,t,t,LAL,,,f,
Chandlers Ford ,50,SO532LH,-1.37284258941754,50.987222685737,f,t,t,LAL,,,f,
North Baddesley Community ,50,SO529EN,-1.43647516193393,50.9761804756221,f,f,f,CRL,,,f,
Bishops Waltham,50,SO321EE,-1.20828561172377,50.9564047576131,f,t,t,LAL,,,f,
Kingsclere ,50,RG205NH,-1.24512914704316,51.3248695562519,f,t,t,LAL,,,f,
Basingstoke Discovery Centre ,50,RG217LS,-1.08757708515384,51.2641133957498,f,t,t,LAL,,,f,
Alresford ,50,,,,f,t,t,LAL,,,f,
South Ham ,50,RG226QB,-1.11797908525514,51.2587442742531,f,t,t,LAL,,,f,
Chineham ,50,RG248BQ,-1.05970605523312,51.2841880281847,f,t,t,LAL,,,f,
Overton ,50,RG253HB,-1.26449261050918,51.2438402935272,f,t,t,LAL,,,f,
Romsey ,50,SO518DN,-1.49661849284921,50.9913642773503,f,t,t,LAL,,,f,
Tadley ,50,RG263JE,-1.14150429564566,51.3552142310233,f,t,t,LAL,,,f,
Fordingbridge ,50,SP6 1AQ,-1.79058844875878,50.9276146406904,f,t,t,LAL,,,f,
Odiham ,50,RG291NB,-0.939905703649941,51.2529422766573,f,t,t,LAL,,,f,
Fair Oak ,50,SO507AX,-1.30132886499615,50.9659006979061,f,t,t,LAL,,,f,
Eastleigh ,50,SO505SF,-1.35387838206787,50.9667875883081,f,t,t,LAL,,,f,
Ringwood ,50,BH241DW,-1.78884414157225,50.8444585406921,f,t,t,LAL,,,f,
New Milton ,50,BH256RW,-1.65918472961392,50.7522660161594,f,t,t,LAL,,,f,
Lowford Community ,50,SO318ES,-1.31742357668149,50.8898385189501,f,f,f,CRL,,,f,
Lockswood ,50,SO316DX,-1.27497996496435,50.8635762062425,f,t,t,LAL,,,f,
Netley ,50,SO315DT,-1.35253351650281,50.8728896790879,f,t,t,LAL,,,f,
Gosport Discovery Centre ,50,PO121BT,-1.12493897180524,50.7946440826519,f,t,t,LAL,,,f,
Hayling Island ,50,PO119EE,-0.977501815083676,50.7915387678203,f,t,t,LAL,,,f,
Lyndhurst ,50,SO437NY,-1.57467752818303,50.8719136577733,f,t,t,LAL,,,f,
Hythe ,50,SO456AQ,-1.3995671423506,50.8691303160396,f,t,t,LAL,,,f,
Blackfield ,50,SO451XA,-1.37350897308266,50.8189047105873,f,t,t,LAL,,,f,
Stanmore ,50,SO224EJ,-1.3366892963378,51.0517948552676,f,f,f,CRL,,,f,
Andover ,50,SP101LT,-1.47997165947783,51.2083261807286,f,t,t,LAL,,,f,
Whitchurch ,50,RG287HP,-1.33824935272894,51.226485166542,f,t,t,LAL,,,f,
Hedge End ,50,SO304DY,-1.30445844189209,50.9136371722188,f,t,t,LAL,,,f,
Havant ,50,PO9 1UN,-0.982448761364969,50.8525082171568,f,t,t,LAL,,,f,
Gosport Canal and Local Studies ,50,PO121NS,-1.12535685154241,50.7950608827578,f,t,t,LAL,,,f,
Elson ,50,PO124NG,-1.14673669899519,50.8084475002892,f,t,t,LAL,,,f,
Fleet ,50,GU514BX,-0.845576801556811,51.2786311948169,f,t,t,LAL,,,f,
Bridgemary ,50,PO130LA,-1.17062467554448,50.8211825289993,f,t,t,LAL,,,f,
Lymington ,50,SO419BW,-1.54169381438453,50.7614409530748,f,t,t,LAL,,,f,
Yateley ,50,GU466NL,-0.839013161745184,51.3382203002308,f,t,t,LAL,,,f,
Bordon ,50,GU350TN,-0.857989788981232,51.1091128295842,f,t,t,LAL,,,f,
Alton ,50,GU341HT,-0.976144294252844,51.1496293029148,f,t,t,LAL,,,f,
Petersfield ,50,GU323HH,-0.93825380777642,51.0037668819238,f,t,t,LAL,,,f,
Highgate Library,51,N6  5QJ,-0.142529816984287,51.5773699201304,f,t,t,LAL,,,f,
Coombes Croft Library,51,N17 8AD,-0.0682237549483528,51.6007017299144,f,t,t,LAL,,,f,
St Ann’s Library,51,N15 5PU,-0.0827469539808137,51.5815790863169,f,t,t,LAL,,,f,
Marcus Garvey Library,51,N15 4JA,-0.0741633685425217,51.5882998025353,f,t,t,LAL,,,f,
Muswell Hill Library,51,N10 3PE,-0.146277833483446,51.5916641567464,f,t,t,LAL,,,f,
Hornsey Library,51,N8  9JA,-0.12156181010493,51.5783670358864,f,t,t,LAL,,,f,
Stroud Green and Harringay Library,51,N4  4QR,-0.106798574439346,51.5779859103374,f,t,t,LAL,,,f,
Alexandra Park Library,51,N22 7UJ,-0.136118149908808,51.5989759318392,f,t,t,LAL,,,f,
Wood Green Central Library,51,N22 6XD,-0.109664530486349,51.5955224097366,f,t,t,LAL,,,f,
Rayners Lane,52,HA2 7HJ,-0.370374151619194,51.5760340393252,t,f,f,,2015,,f,
Roxeth,52,HA2 8EQ,-0.35654210272431,51.5626136397006,f,t,t,CL,,,f,
Wealdstone,52,HA3 7AE,-0.334961237174098,51.5941418129814,f,t,t,CL,,,f,
Kenton,52,HA3 8UJ,-0.310088302357886,51.5913494535272,f,t,t,CL,,,f,
Hatch End,52,HA5 4EA,-0.362526207135369,51.6084764067531,t,f,f,,2015,,f,
Pinner,52,HA5 5NQ,-0.379122012249248,51.5901649543253,f,t,t,CL,,,f,
Stanmore,52,HA7 3BQ,-0.311653807335379,51.6184294838882,f,t,t,CL,,,f,
Bob Lawrence,52,HA8 5QH,-0.278604477864817,51.5981666510845,t,f,f,,2015,,f,
Gayton,52,HA1 2EE,-0.331638315522171,51.581595479823,f,t,t,CL,,,f,
North Harrow,52,HA1 4HN,-0.358863478172929,51.5842903191915,f,f,f,CRL,,,f,
Owton Manor Library,53,TS253LQ,-1.23871052534974,54.6611627543002,f,t,t,LAL,,,f,
Hartlepool Central Library,53,TS269DE,-1.21646931079848,54.6842881361451,f,t,t,LAL,,,f,
Throston Grange Library,53,TS260XR,-1.24130967222568,54.696389700808,f,t,t,LAL,,,f,
Foggy Furze,53,TS255BQ,-1.21834494624819,54.6706221658077,t,f,f,,2011,,f,
Headland Library,53,TS240JD,-1.183815352992,54.696034268531,f,t,t,LAL,,,f,
West View,53,TS249JQ,-1.22421590558934,54.7067242770342,t,f,f,,2011,,f,
Seaton Carew Library,53,TS251BN,-1.19124596430248,54.6609811177694,f,t,t,LAL,,,f,
Harold Wood Library,54,RM3 0RX,0.234242632810582,51.5954590892495,f,f,t,LAL,,2016,f,
South Hornchurch Library,54,RM137RD,0.187532489325264,51.5302147006444,f,t,t,LAL,,,f,
Elm Park Library,54,RM124PT,0.198213592257,51.5520026228858,f,t,t,LAL,,,f,
Romford Central Library,54,RM1 3AR,0.183493611217873,51.5807758455097,f,t,t,LAL,,,f,
Hornchurch Library,54,RM111TB,0.220551456866276,51.564900390522,f,t,t,LAL,,,f,
Gidea Park Library,54,RM2 6BS,0.205886468667578,51.5799972834955,f,t,t,LAL,,,f,
Rainham Library,54,RM139GP,0.191122886065065,51.5170090434249,f,f,t,LAL,,2014,t,replaced the old Rainham library
Harold Hill Library,54,RM3 8DJ,0.220345523784207,51.6083398210488,f,t,t,LAL,,,f,
Rainham Library,54,,,,t,t,f,,2014,,f,replaced by the new Rainham library
Collier Row Library,54,RM5 3NR,0.161491062501079,51.5986112305802,f,t,t,LAL,,,f,
Upminster Library,54,RM142BB,0.248033257827973,51.5557168028179,f,t,t,LAL,,,f,
Bromyard ,55,HR7 4EB,-2.50769773474916,52.1899695060392,f,t,t,LAL,,,f,
Ledbury ,55,HR8 2AA,-2.42411834089506,52.0368305069418,f,t,t,LAL,,,f,
Leintwardine ,55,SY7 0LZ,-2.86437513390585,52.3553615602523,f,f,f,CRL,,,f,
Ross-on-Wye ,55,HR9 7AN,-2.57956319739622,51.9148367263004,f,t,t,LAL,,,f,
Belmont ,55,HR2 7UQ,-2.73898325267743,52.0405983808704,f,t,t,LAL,,,f,
Colwall ,55,WR136QT,-2.36033034735854,52.0792360820807,f,t,t,LAL,,,f,
Weobley ,55,HR4 8SG,-2.87602179138252,52.1592725362446,f,f,f,CRL,,,f,
Peterchurch ,55,HR2 0RS,-2.95560461759779,52.0404338342873,f,f,f,CRL,,,f,
Hereford ,55,HR4 9AU,-2.71750135900132,52.0547748071471,f,t,t,LAL,,,f,
Kington,55,HR5 3DJ,-3.02848942198843,52.203480694409,f,t,t,LAL,,,f,
Leominster ,55,HR6 8BN,-2.73939398578852,52.2277636072476,f,t,t,LAL,,,f,
Bovingdon,56,HP3 0HJ,-0.532166882739268,51.7227498932189,f,t,t,LAL,,,f,
Berkhamsted,56,HP4 3BD,-0.566226159532177,51.7595869490717,f,t,t,LAL,,,f,
Leverstock Green (Hemel Hempstead),56,HP3 8QG,-0.431631701635438,51.7482648844202,f,t,t,LAL,,,f,
Adeyfield (Hemel Hempstead),56,HP2 4EW,-0.45140531749283,51.7554687785211,f,t,t,LAL,,,f,
Tring,56,HP234AF,-0.664337941560454,51.793373184059,f,t,t,LAL,,,f,
Stevenage (Central),56,SG1 1HD,-0.201490920163879,51.8996938381702,f,t,t,LAL,,,f,
Ware,56,SG129AD,-0.0340800055249473,51.8115364071078,f,t,t,LAL,,,f,
Hemel Hempstead,56,,,,f,t,t,LAL,,,f,
Watford central,56,WD173EU,-0.403096987775457,51.6602090829095,f,t,t,LAL,,,f,
Oxhey Library (South Oxhey),56,WD197AG,-0.389062479710319,51.6270525392292,f,t,t,LAL,,,f,
Bushey,56,WD231FA,-0.352945943173773,51.6385469178934,f,t,t,LAL,,,f,
North Watford,56,WD247RW,-0.394376473934534,51.6803132219785,f,t,t,LAL,,,f,
Stevenage (Old Town),56,SG1 3EF,-0.209171737191838,51.9126963466407,f,t,t,LAL,,,f,
Hertford,56,SG141DR,-0.0785805508583617,51.7967065788212,f,f,t,LAL,,2012,f,
Hatfield,56,AL100LT,-0.227359537421275,51.7623024657362,f,t,t,LAL,,,f,
Rickmansworth,56,WD3 1EH,-0.468044171605032,51.6391607719455,f,t,t,LAL,,,f,
Croxley Green,56,WD3 3HB,-0.44729548765333,51.6483658163981,f,t,t,LAL,,,f,
Chorleywood,56,WD3 5LB,-0.518302016487301,51.6525831984715,f,f,f,CRL,,,f,
Kings Langley,56,WD4 8ET,-0.448460226368482,51.7132940511793,f,t,t,LAL,,,f,
Abbots Langley,56,WD5 0AP,-0.419735662353909,51.7051601945971,f,t,t,LAL,,,f,
Borehamwood,56,WD6 1EB,-0.274307408285081,51.6562740889994,f,f,t,LAL,,2013,f,
Radlett,56,WD7 8HL,-0.317332808623919,51.682004380304,f,t,t,LAL,,,f,
Knebworth,56,SG3 6ER,-0.180361132379252,51.8657570902986,f,t,t,LAL,,,f,
Weston,56,SG4 7DE,-0.170045048971698,51.9545451765603,f,f,f,ICL,,,f,
Hitchin,56,SG5 1EW,-0.281691875363125,51.9481799900689,f,t,t,LAL,,,f,
Letchworth,56,SG6 3PF,-0.229583723905774,51.9766581668182,f,t,t,LAL,,,f,
Baldock,56,SG7 6DH,-0.186474161507098,51.9884737603581,f,t,t,LAL,,,f,
Royston,56,SG8 9JN,-0.0221816057268355,52.0467945176212,f,t,t,LAL,,,f,refurbished in 2014
Buntingford,56,SG9 9AE,-0.0205487012102737,51.9487094354719,f,t,t,LAL,,,f,
Brookmans Park,56,AL9 7QR,-0.201864354677076,51.7223049066261,f,t,t,LAL,,,f,
Welwyn Garden City (central),56,AL8 6AJ,-0.207689208130705,51.8056156236791,f,t,t,LAL,,,f,
Woodhall,56,AL7 3JA,-0.190587983670921,51.7911192764028,f,t,t,LAL,,,f,
Welwyn Garden City (performing arts library),56,AL7 1HT,-0.199643104056967,51.8047823275492,f,t,t,LAL,,,f,
Welwyn,56,AL6 9ER,-0.213296265620263,51.8292510116053,f,t,t,LAL,,,f,
Harpenden,56,AL5 2RU,-0.355711652650041,51.8159792917726,f,t,t,LAL,,,f,
Marshalswick (St Albans),56,AL4 9TU,-0.305985549945298,51.7631382313422,f,t,t,LAL,,,f,
Wheathamstead,56,AL4 8AY,-0.291013405319986,51.8111633449459,f,t,t,LAL,,,f,
Redbourn,56,,,,f,t,t,LAL,,,f,
Cuffley,56,EN6 4JA,-0.11310637258022,51.7081709764934,f,t,t,LAL,,,f,
Hoddesdon,56,EN118HD,-0.0113125594239,51.7608956132045,f,t,t,LAL,,,f,
London Colney,56,AL2 1PU,-0.299410214349222,51.7229209386463,f,t,t,LAL,,,f,
St Albans,56,AL1 3JQ,-0.337399182257155,51.7509980348265,f,t,t,LAL,,,f,
Bishops Stortford,56,CM232EJ,0.162730278245318,51.8700297235099,f,t,t,LAL,,,f,
Sawbridgeworth,56,CM219BD,0.155425039335984,51.8135384375429,f,t,t,LAL,,,f,
Cheshunt,56,EN8 8LB,-0.0332048056501271,51.6999362826044,f,t,t,LAL,,,f,
Waltham Cross,56,EN8 7AN,-0.0335401457444056,51.6861925360463,f,t,t,LAL,,,f,
Goffs Oak,56,EN7 5ET,-0.0859567603970515,51.7101417013165,f,t,t,LAL,,,f,
Oakmere Library (Potters Bar),56,EN6 5BZ,-0.173291683226238,51.6980438291651,f,t,t,LAL,,,f,
Yeading Library,57,UB4 0EW,-0.403321184094108,51.5212389686158,f,t,t,LAL,,,f,
Oak Farm Library,57,UB109PB,-0.449476502106014,51.5445363031526,f,t,t,LAL,,,f,
Botwell Green Library,57,UB3 2HW,-0.418050843661967,51.507554552051,f,t,t,LAL,,,f,
Harlington Library,57,UB3 1PB,-0.436521357609119,51.4971104642953,f,t,t,LAL,,,f,
Northwood Hills Library,57,HA6 1QQ,-0.408303161264711,51.6027935574864,f,t,t,LAL,,,f,
Uxbridge Library,57,UB8 1HD,-0.478297681436293,51.5451833828949,f,t,t,LAL,,,f,
Hayes End Library,57,UB4 8QJ,-0.421220257919339,51.5255007336042,f,t,t,LAL,,,f,
Charville Library,57,UB4 8LF,-0.428540565613461,51.5360479290421,f,t,t,LAL,,,f,
Northwood Library,57,HA6 3AA,-0.425138943771985,51.6124263344812,f,t,t,LAL,,,f,
